Id,SalePrice
1461,116657.8258298291
1462,151047.49191286432
1463,170897.13865252564
1464,186887.00935722634
1465,197955.25480411662
1466,176278.03281721933
1467,175209.07292238128
1468,166709.80843816302
1469,196001.34586745378
1470,121974.499293274
1471,187474.86728244898
1472,101487.99322595011
1473,97094.21067742778
1474,142130.4944976825
1475,115055.26104040022
1476,368092.42847262946
1477,249080.84194793634
1478,301145.6731830656
1479,296692.26670941437
1480,516274.6966142132
1481,347905.39946398756
1482,210179.82772228823
1483,174489.5320592551
1484,164180.673772468
1485,185804.92293269615
1486,196641.723285624
1487,343714.743252873
1488,240870.25168576196
1489,198500.73475433388
1490,227861.64111078822
1491,198779.42338021638
1492,95566.50878710482
1493,196389.7621060435
1494,288109.8542331845
1495,285777.47000463435
1496,228771.01425391593
1497,185608.802835306
1498,168474.10692683005
1499,165915.46032809067
1500,157935.50083009872
1501,176347.57096416055
1502,152474.25572312635
1503,235005.12226031197
1504,248778.22070005827
1505,227952.8209625497
1506,190934.93799932578
1507,253893.86555038215
1508,206854.50530736463
1509,155081.16777275267
1510,148595.79697135423
1511,142190.97633767445
1512,173757.51877771094
1513,149552.1194059362
1514,143195.4272083814
1515,182062.75782094712
1516,147721.37251013378
1517,172796.75910424342
1518,140625.29691977968
1519,206851.605303705
1520,129626.86360511389
1521,126691.80996291191
1522,173425.85182803607
1523,116629.47914113197
1524,115746.11040568844
1525,117449.19686040559
1526,116666.16563998938
1527,112598.83266681572
1528,134873.88387957276
1529,145277.95653165548
1530,183361.31015092265
1531,101112.00092838322
1532,88170.77084203402
1533,142653.154644967
1534,121936.25071948417
1535,135118.51197751498
1536,104346.1918613251
1537,69989.02625718011
1538,129806.81897425115
1539,190216.64308201146
1540,102753.42663452134
1541,125475.77673585979
1542,145200.18069673696
1543,173868.88390700208
1544,86971.10915546607
1545,112127.89280179256
1546,139020.287551439
1547,121125.45051629086
1548,127586.31621774162
1549,112353.13936075232
1550,138112.55327554344
1551,104485.80011508313
1552,139897.41872283834
1553,131471.6442614296
1554,121179.87221049595
1555,162391.37417052884
1556,90001.5188338504
1557,96961.22251824771
1558,103825.94937564107
1559,71400.65396248388
1560,137030.39388399126
1561,130534.03613489946
1562,132677.32676352805
1563,123744.13114527399
1564,147667.16969038412
1565,147065.17814356615
1566,229526.6177976773
1567,84417.18006049194
1568,244254.80614218148
