Id,SalePrice
1461,118448.25719132827
1462,152863.5019604586
1463,171913.77790742932
1464,187650.39390573837
1465,196938.96914328233
1466,176390.22728011955
1467,173299.74862363716
1468,167484.1897470045
1469,190500.97203661426
1470,123156.73979895076
1471,186418.7379283216
1472,100808.70618802174
1473,97277.68973037384
1474,143455.73258768252
1475,114669.1008167071
1476,366378.0633276249
1477,247449.42159490148
1478,296538.76668140467
1479,295366.7808742793
1480,512351.13567984133
1481,341904.2405379181
1482,210608.45671678535
1483,174536.51376903587
1484,164095.63842249662
1485,187296.55152226103
1486,197051.71866587727
1487,342644.2215536664
1488,225155.91409291668
1489,197636.3238220746
1490,231087.6328568874
1491,200039.00583602596
1492,96866.04049749779
1493,191127.22981057386
1494,289125.0040544526
1495,285269.6287724257
1496,229581.79343658013
1497,183323.96955764282
1498,169137.8423745955
1499,166079.10589304092
1500,159860.89066161905
1501,176831.19034602205
1502,153417.00264220635
1503,231100.26748438907
1504,249847.05854873793
1505,229286.05280450918
1506,187967.19264200996
1507,252676.46826162498
1508,206796.34564479717
1509,153876.53456952266
1510,150025.8638951488
1511,143681.61574921384
1512,172945.85975182656
1513,150264.454654077
1514,142856.3273592527
1515,178635.56631388588
1516,147996.6134772863
1517,172022.50204664352
1518,140633.88098631878
1519,205696.20311320937
1520,129791.73038156582
1521,126288.97381548551
1522,171730.4380628357
1523,116692.04593081662
1524,113708.22993206882
1525,118029.3508156048
1526,118042.55094010063
1527,113563.78704727106
1528,131115.60281295935
1529,146425.1505843142
1530,185583.80701528327
1531,104315.4153037011
1532,89353.85858007173
1533,143543.33053159865
1534,120164.18459212592
1535,135214.9659050305
1536,104219.06214311886
1537,72872.16757925088
1538,130421.6684034296
1539,185065.56133714484
1540,102179.93265611523
1541,124688.95088333594
1542,143313.9149309009
1543,174528.09532575984
1544,88569.54752794412
1545,111969.97147091936
1546,140087.67928022947
1547,121772.26719374493
1548,125581.99824012657
1549,112825.10044361372
1550,138089.69208066704
1551,103499.72216839645
1552,141828.4581267484
1553,132135.62449526458
1554,120137.79365522091
1555,164246.72687210466
1556,91815.37401076083
1557,96171.9202381833
1558,105076.14460039741
1559,70096.78883983576
1560,138145.55934835132
1561,130025.37353321581
1562,132520.67184996582
1563,123520.47878446049
1564,148292.14272457818
1565,149745.134357039
1566,229501.29339291796
1567,85690.08875517451
1568,249814.99249889803
1569,140467.86349254285
1570,134973.0188634151
1571,119103.85451936004
1572,137463.17585350302
1573,219653.6998390942
1574,143812.72490692997
1575,227936.88814357785
1576,224519.79655261687
1577,178027.3476602049
1578,140382.4620159619
1579,139918.3103131967
1580,194022.8975526064
1581,149140.52867246306
1582,123890.34150715847
1583,286947.50171113206
1584,226872.7710257737
1585,139627.32965212586
1586,72630.79157763472
1587,100187.15958663877
1588,151931.2253615708
1589,96824.3149991591
1590,135441.51821838738
1591,96190.17411346393
1592,116298.71961723271
1593,130275.02248931243
1594,119895.3509838434
1595,118710.21878520456
1596,229378.871833934
1597,197480.3037302896
1598,221515.72008984917
1599,163388.21494854445
1600,163085.7288559643
1601,73742.17178054701
1602,113515.10146004139
1603,65304.388054365496
1604,279142.6457356312
1605,239118.1293976317
1606,166849.72847465315
1607,170154.71566801445
1608,217992.53968226022
1609,183138.51982396856
1610,155550.99295155023
1611,144403.57965572187
1612,177553.62964811444
1613,171974.82995436533
1614,117678.12959812644
1615,82505.54324849663
1616,82445.17241725304
1617,90073.98290061537
1618,119224.89102089034
1619,137644.46830557135
1620,202346.41290853734
1621,130955.66893214817
1622,142577.10612235518
1623,260585.56168804617
1624,215368.6202915208
1625,114545.02968653759
1626,175435.06367458883
1627,186070.33149387292
1628,267953.7857486073
1629,175705.6246367744
1630,349264.25974658725
1631,243327.87546412036
1632,240698.30897284194
1633,169746.0714461153
1634,183721.73965380996
1635,174437.04521469818
1636,159212.21139014725
1637,191943.67354204654
1638,193483.94900260487
1639,183898.68704877488
1640,234314.40505076596
1641,177454.09629849845
1642,247229.55456573167
1643,236305.33866576353
1644,232982.56917359706
1645,203334.4867994714
1646,155051.27771529165
1647,156684.37501161802
1648,136833.12905612044
1649,135977.43468745254
1650,112059.60127598047
1651,117301.19300945615
1652,104319.56208859845
1653,104097.5836258884
1654,145597.42215167382
1655,137515.4940668547
1656,145178.79917202325
1657,155949.7228121019
1658,152162.11552895096
1659,122616.82990490878
1660,151986.2024120005
