Id,SalePrice
1461,115513.20969705078
1462,142681.06214473103
1463,171644.6619527914
1464,183476.1335323687
1465,194670.6709750393
1466,174346.36475909012
1467,164389.68234451677
1468,170716.9273908816
1469,186155.1794957154
1470,119987.63512695362
1471,188902.46501333933
1472,97478.38725718361
1473,95860.30677664836
1474,146618.9737137694
1475,116258.70945542399
1476,363817.04988775466
1477,247243.9375470211
1478,297900.77357640717
1479,302293.9807783867
1480,482976.43511117133
1481,320444.5581635137
1482,217465.90760539094
1483,174122.13796319196
1484,167587.71428872118
1485,191609.41799286898
1486,197936.17136856008
1487,312956.04436434485
1488,230007.2019365893
1489,195570.20950883298
1490,221481.31239638917
1491,201193.45680911202
1492,102244.22517512202
1493,178381.43694493634
1494,296152.7281926404
1495,291546.85634932836
1496,224145.1892558627
1497,183704.69498069506
1498,167740.27684615672
1499,162372.04906142552
1500,154638.25755392652
1501,172778.23736111057
1502,159628.21879533952
1503,254855.85482032006
1504,241639.16373423836
1505,223646.43320062963
1506,185122.69620340544
1507,250810.26282168043
1508,209767.80830390306
1509,151102.54669212713
1510,144194.43984034428
1511,143810.24449476422
1512,163346.52834106146
1513,145660.87191119406
1514,150020.41415347898
1515,189723.5696619192
1516,156731.34809348968
1517,167966.83324271595
1518,151379.25420575205
1519,203892.7219590823
1520,129612.45291013137
1521,129653.33811429502
1522,163975.30972616465
1523,114856.62708909047
1524,107163.71114007196
1525,115750.33431621084
1526,121818.16623420945
1527,114784.73448151512
1528,129392.1831547912
1529,139219.80117261104
1530,169034.7363042152
1531,110056.56621968858
1532,95349.80961088516
1533,141157.72300423033
1534,118316.15859132393
1535,140033.92322193438
1536,106121.01718997484
1537,76371.60049982382
1538,136241.08349807147
1539,155409.36759021648
1540,112789.84792984519
1541,127585.48223920552
1542,141872.24919375303
1543,181757.57725258777
1544,99627.12830742216
1545,111511.85828989245
1546,136090.95315873556
1547,129095.83962088526
1548,121906.8989803183
1549,107233.99923431178
1550,134637.72007603128
1551,104395.2405390819
1552,131976.98592873258
1553,122225.08031681519
1554,117647.67837002983
1555,170883.15705395964
1556,109953.69270327425
1557,101037.73238595681
1558,109038.38250005778
1559,80714.17846306664
1560,146935.15153633297
1561,136079.35502708404
1562,132021.34513412774
1563,115470.25184752136
1564,160607.49956588438
1565,146063.12726163602
1566,220439.97479552965
1567,92686.16434647521
1568,240928.11060006515
1569,137540.44506706652
1570,136653.0482523378
1571,112471.71972469293
1572,134146.89418091843
1573,211849.39652650917
1574,136056.32555767812
1575,208273.97370093377
1576,203208.57205249832
1577,181374.62662320287
1578,139620.51459455563
1579,142311.58408107728
1580,196922.8586849056
1581,149527.58503729108
1582,124730.01825336445
1583,293965.5288071287
1584,222842.25100068309
1585,140968.10145323185
1586,84827.98856802305
1587,95189.07813626953
1588,136699.5000090518
1589,97978.8708744505
1590,139813.69604815816
1591,92014.92466065567
1592,139832.03990171934
1593,124116.7631482054
1594,121976.76497242
1595,117678.23563724363
1596,226885.79232934295
1597,200417.92672256078
1598,230369.6756047281
1599,163325.16829082076
1600,172373.03562384957
1601,70902.74006342332
1602,109661.49015399166
1603,67621.56529513608
1604,278018.9863309778
1605,243525.97217052543
1606,168376.6023668458
1607,179835.24432053242
1608,219492.06667527324
1609,186799.93151679068
1610,157809.34746015124
1611,146649.57468218633
1612,182196.94745243152
1613,168472.69184984185
1614,110119.76659887646
1615,78007.5302807231
1616,80762.21892253417
1617,91766.79084940192
1618,117216.14763371578
1619,135023.28619663458
1620,214288.1852853916
1621,130909.07252763258
1622,137364.0973924906
1623,253290.25568863627
1624,211947.90985920405
1625,110221.7148523353
1626,177797.8902284847
1627,179985.3686071677
1628,257166.79020765805
1629,179672.33618504807
1630,341996.6646308314
1631,243348.1674986316
1632,240586.5728667572
1633,171824.48560233676
1634,186106.4147753258
1635,180281.21166845178
1636,161595.64065450808
1637,183740.80491137606
1638,186063.1368182412
1639,180727.54438479015
1640,232824.54254109098
1641,183008.0715914417
1642,257749.66261825664
1643,234483.31068513065
1644,231004.41662229042
1645,178963.44875576993
1646,155953.26556320032
1647,166139.36058237194
1648,135599.58144294916
1649,135787.1259886799
1650,108561.38245532874
1651,116649.59338845944
1652,103849.91768668067
1653,103586.94811269127
1654,145584.73718739647
1655,143345.34130053033
1656,144648.42067012732
1657,153067.2562346649
1658,150640.3364480356
1659,121359.22774356003
1660,152012.00490931698
1661,435497.77280938224
1662,390150.2745638467
1663,367667.680837052
1664,509994.6850687377
1665,311982.006513182
1666,310558.98124808306
1667,351104.8025546239
1668,337307.06211065315
1669,306857.8511445529
1670,334198.7140486024
1671,256642.07875144173
1672,417986.0437511458
