Id,SalePrice
1461,119598.34372179794
1462,154325.3013230062
1463,172428.0672784458
1464,185916.75801269378
1465,195327.6627464771
1466,176161.10553632025
1467,174213.56614023464
1468,166191.33528766315
1469,192384.94868074777
1470,124919.36231025659
1471,185684.34957232536
1472,101555.52095076088
1473,97268.94440634287
1474,144491.47137410202
1475,117144.46893840384
1476,375413.9685274306
1477,246188.088966222
1478,300548.2035613619
1479,297118.32547849504
1480,524465.8432674482
1481,345567.3338037935
1482,206316.2996604344
1483,173611.6133060244
1484,161972.23080443428
1485,185211.6651673845
1486,194506.08421582598
1487,349845.6726262551
1488,225271.25427071375
1489,198917.98861319272
1490,230353.5143070876
1491,197995.68182424572
1492,96174.12875064416
1493,191201.97566442215
1494,287460.9949243302
1495,286623.723640444
1496,228906.669164032
1497,186310.04839034617
1498,169626.8134670725
1499,166570.18846517403
1500,160338.88122230745
1501,177899.15697610343
1502,152304.68683619183
1503,234188.56720107235
1504,249992.12725030538
1505,228305.97531876323
1506,189172.98428701278
1507,255983.95752120682
1508,207569.08049963394
1509,155607.2423742913
1510,151266.42366334063
1511,144279.9945227359
1512,174605.67426878167
1513,153870.03557397134
1514,141129.70938506423
1515,183623.62660234002
1516,148890.48156017062
1517,172261.61953569207
1518,141121.76961033905
1519,205256.3915755106
1520,131491.0279333071
1521,128343.55866130893
1522,174085.81017206545
1523,119273.99559221888
1524,117411.27406817651
1525,119357.99402122296
1526,118627.22094205607
1527,116069.90040487309
1528,135108.79959278053
1529,148413.7739616296
1530,182683.92432631107
1531,100296.72223998413
1532,87103.22362572553
1533,145759.64473862777
1534,122908.61204187918
1535,135282.37770626124
1536,103977.18286905161
1537,66740.86280473313
1538,129145.10724063171
1539,192516.51257741556
1540,100192.02623871717
1541,127053.67156929024
1542,148780.17314378452
1543,177156.94441543266
1544,87744.64877221324
1545,113312.60371672931
1546,143239.09274176575
1547,123171.17507806506
1548,130827.45092608445
1549,115268.5056060042
1550,139901.41341262384
1551,102224.49229296825
1552,143902.43970763055
1553,133468.84422516395
1554,121399.358821004
1555,163352.43711941765
1556,88249.87667155826
1557,97171.28292551349
1558,106294.62701490939
1559,63993.659799430585
1560,138029.86465674624
1561,134051.81292821944
1562,134853.86552933132
1563,126892.61169714511
1564,149673.38501288625
1565,149673.69426110885
1566,232641.0067058553
1567,83682.79058668061
1568,249396.53643736397
1569,139307.125178564
1570,135694.81245552676
1571,119658.79581393673
1572,140307.44342871135
1573,220075.0157441104
1574,147189.4806023438
1575,228555.117978582
1576,217361.68689871812
1577,177573.0514391415
1578,143871.365504486
1579,140428.4216338544
1580,192891.69983803947
1581,148925.77335092516
1582,125510.56619624553
1583,287824.62060718803
1584,225421.53871241646
1585,139259.98495487706
1586,68886.04755345636
1587,99948.24514687224
1588,153089.12202449897
1589,95901.78478992729
1590,138310.95181822436
1591,96374.94904791428
1592,117667.1901585056
1593,131812.70391217593
1594,122173.71244036511
1595,119059.06646368446
1596,230984.21297704935
1597,198488.4567183561
1598,227189.30205297202
1599,162560.72684888568
1600,162329.96286172885
1601,70601.70146303746
1602,116675.03598450731
1603,61162.42394687845
1604,281228.0255119147
1605,237633.4689539995
1606,167048.54317332618
1607,169200.405826781
1608,214896.7398597836
1609,181576.83373345883
1610,154474.3584196648
1611,144168.06203791176
1612,177327.05462900348
1613,170287.15329688264
1614,118324.9108892192
1615,80288.71295689305
1616,80223.7768533687
1617,88294.94488374042
1618,121557.4592924418
1619,137700.50636950694
1620,202337.17005748392
1621,132346.2327622277
1622,142729.4533624146
1623,263002.05130711774
1624,212031.7590015407
1625,115243.58242898833
1626,175250.66749063772
1627,185123.53795569352
1628,267352.16742157924
1629,177955.50932010912
1630,358470.0709915776
1631,247537.95845396814
1632,240413.39641219974
1633,168947.49913628885
1634,182106.80155879425
1635,172934.16227987796
1636,159091.0271049174
1637,194278.89725224942
1638,190687.82530746906
1639,184123.85762227484
1640,237612.70253356846
1641,178814.17020332968
1642,249321.1062732362
1643,236442.43998919424
1644,232409.92178901442
1645,201645.64571027676
1646,155083.0628529545
1647,157872.53284867798
1648,138496.66419274855
1649,136871.56547695247
1650,111742.85331660412
1651,119255.37859676091
1652,105592.5936123317
1653,105336.44999931719
1654,147404.9685066086
1655,140624.33752847748
1656,146806.51681007934
1657,157886.15705691092
1658,152631.03152579695
1659,124869.78206104077
1660,151489.94201297287
1661,443724.5290076163
1662,417437.06844711833
1663,380649.96115000657
1664,550934.1546565791
1665,324769.59885122144
1666,311227.94851344184
1667,374031.1659872626
1668,336068.53906016133
1669,303693.3360136117
1670,346346.72351390566
1671,258541.63935949045
1672,431247.2173355258
1673,300605.3212864388
1674,246375.2434661367
1675,187797.39404029574
1676,187940.77462693022
1677,207955.23020147657
1678,475544.7948291364
1679,414109.00859599654
1680,328545.92992925213
1681,253049.2027576609
1682,319228.40129635046
1683,191946.88005100668
1684,179682.0932201343
1685,176356.76436736237
1686,171935.1652252169
1687,176621.34542330998
1688,188200.12196987006
1689,197092.71918156848
1690,189831.75727066208
1691,184110.8423940179
1692,245371.90359680864
1693,170468.73062316026
1694,178846.14091201194
1695,173375.3029443513
1696,277701.915321623
1697,172114.6134725067
1698,333744.1167628405
1699,306879.52480120125
1700,248106.7885029068
1701,271751.6623723813
1702,240488.18751240475
1703,246461.65200884093
1704,263657.5800768304
1705,229661.6594820309
1706,435830.5666143281
1707,216243.74723932947
1708,205199.42345118953
1709,266362.07831675716
1710,218402.20515892818
1711,263346.8154330475
1712,259911.32586260044
1713,270886.5958313916
1714,222912.87823915615
1715,208983.9512475286
1716,178599.4750317344
1717,178907.6477636675
1718,140561.72445765918
1719,215492.50034499133
1720,232958.47509671852
1721,159403.53112338315
1722,121357.05253589904
1723,147901.1526527198
1724,203389.66031159813
1725,236927.38582254222
1726,185169.22802535034
1727,151430.83504403336
1728,173779.2944233044
1729,163180.255218685
1730,143307.58825853717
1731,128261.5989543867
1732,130482.38730438951
1733,113403.09349424554
1734,122832.65595022247
1735,115895.96661227988
1736,115072.65024774813
1737,285079.6012587239
1738,235318.47718800942
1739,258956.6068793354
1740,215376.1546733129
1741,178216.11785555677
1742,177017.69563649883
1743,174670.53288734143
1744,328530.3162329693
1745,232442.34274804048
1746,215654.0031760374
1747,209386.1900271943
1748,232755.40808524846
1749,155588.50687836268
1750,128818.54697912832
1751,232065.5391258033
1752,117529.43065337799
1753,159902.82934588738
1754,198589.4920131209
1755,168109.26618048907
1756,117869.59053472032
1757,117053.78771575446
1758,141892.4690504352
1759,148971.75737396802
1760,165178.8101727235
1761,146420.8820450717
1762,177962.36121443805
1763,182777.82627178874
1764,119551.38470064652
1765,143420.81709022925
1766,194027.58339002647
1767,215829.8150393759
1768,130772.36285879307
1769,163877.26476162235
1770,150120.59445304872
1771,125590.06799666016
1772,140186.89984706964
1773,124473.29045320477
1774,156997.6036202507
1775,138020.87347473545
1776,126928.92301422924
1777,114218.18754827164
1778,133179.30002406816
1779,113815.42512218507
1780,163372.11169087468
1781,120521.97871881272
1782,98227.58688606237
1783,144180.735209485
1784,103887.15382351814
1785,118363.74577889786
1786,149301.57274491238
1787,154717.57934470326
1788,64729.29393036351
1789,89176.3632549269
1790,94279.98977650066
1791,194407.03177103674
1792,148694.38029779546
1793,125560.17097520627
1794,142876.31164531666
1795,130623.03927362352
1796,125481.72376579489
1797,104976.49119747565
1798,126336.10920784068
1799,114021.62456192364
1800,135090.91914599552
1801,132364.51036550727
1802,135758.1097410369
1803,157690.35499302193
1804,129882.84059107763
1805,135944.93318305543
1806,126895.30839174037
1807,126080.49378840026
1808,123238.33731625981
1809,115155.61576149327
1810,125409.98365704063
1811,69028.05390505974
1812,90536.40985954531
1813,117697.5001069092
1814,94396.8472605869
1815,61571.4909609722
1816,93920.49790795526
1817,110671.05949722638
1818,150065.79633257512
1819,142983.80253756873
1820,59282.86047687375
1821,118556.321124986
1822,146321.60714976455
1823,49921.61764721767
1824,127192.16033276645
1825,145481.03048601077
1826,110903.5659423196
1827,111885.2639772854
1828,126426.82333367603
1829,132038.00618763696
1830,145328.76281292728
1831,129394.95055553188
1832,80679.3763693135
1833,136704.28244557948
1834,119885.24213678618
1835,122897.99027881006
1836,135329.9930119285
1837,78563.29024520564
1838,126118.2877096501
1839,102332.46126052068
1840,145191.2912383837
1841,143092.9772918354
1842,107693.23292578837
1843,122339.99877571348
1844,150466.4868026027
1845,157308.6766992446
1846,158056.99937608256
1847,180985.45826497689
1848,54708.99700501847
1849,111298.9162436047
1850,122598.1287064893
1851,146590.7289806714
1852,122686.42478700406
1853,127520.26008986581
1854,163675.09633136974
1855,141395.78352925033
1856,230749.1024536599
1857,133627.8880298991
1858,135265.02519894778
1859,120320.11353043077
1860,141744.30186299369
1861,120337.75035066476
1862,347904.81671060296
1863,332849.97788743733
1864,332876.31384527043
1865,327009.4196378169
1866,327943.0169846454
1867,229425.536708918
1868,274461.6643573621
1869,200924.8418951964
1870,220411.37532960324
1871,251831.25848477305
1872,179322.81850172352
1873,252973.2495443251
1874,141053.25453819416
1875,198695.2442348314
1876,203208.7889048546
1877,200945.351310462
1878,198997.51678425563
1879,128480.61840680196
1880,129354.76164125116
