Id,SalePrice
1461,111618.58242090498
1462,152899.1360215756
1463,183562.62089922698
1464,194329.4565191881
1465,185881.9043246857
1466,176595.1288965847
1467,152367.34862067024
1468,175272.68848469443
1469,183526.42969634672
1470,121030.26773930433
1471,188551.8847299878
1472,104847.3246700951
1473,108547.58346137695
1474,170952.24661091936
1475,125231.01554519862
1476,348732.90375341225
1477,237708.68861322833
1478,289639.9309580064
1479,305462.14912237535
1480,470452.8472575729
1481,317507.9210484178
1482,240481.36916500804
1483,186377.2461666982
1484,179884.40417294618
1485,178531.4863184525
1486,214662.5927955818
1487,316791.9984774672
1488,243865.7435324385
1489,191178.61390703314
1490,242912.10965122184
1491,191610.4141816526
1492,97860.42890790301
1493,159656.92154967622
1494,269042.5212364982
1495,269108.67166464153
1496,243954.0111208127
1497,204377.45917299614
1498,162587.96438739964
1499,162587.96438739964
1500,164834.6963874117
1501,180158.44113034947
1502,164952.8297859122
1503,250033.9347940409
1504,234397.248743222
1505,235387.50476551833
1506,188306.0846566113
1507,266775.9897589719
1508,207895.06004644113
1509,149884.70304941275
1510,141920.968367736
1511,150689.91199769138
1512,168550.43729241088
1513,145005.3947055202
1514,143171.93392474749
1515,207919.53627697105
1516,155248.20414339248
1517,162439.34866177855
1518,164993.01976530766
1519,203270.67445918132
1520,134247.280260061
1521,138156.20731124637
1522,165590.730308
1523,136634.00259173926
1524,123659.99101397948
1525,123374.85202406356
1526,124929.24192545857
1527,102404.2938863647
1528,123335.81474946885
1529,128868.52997310586
1530,160846.11806180197
1531,134278.23732959875
1532,96327.52463271962
1533,133508.58618932852
1534,127205.368696278
1535,152970.62642757883
1536,112277.81837276362
1537,106905.56136952073
1538,126944.32298023472
1539,139703.9267893987
1540,125994.73178896193
1541,116686.90458509901
1542,129895.39468960189
1543,186479.97413238973
1544,99564.48535033276
1545,105609.17743108438
1546,116352.0114575225
1547,135129.36731241227
1548,116393.5594691079
1549,100423.51494036167
1550,135104.21131611755
1551,122390.5882672189
1552,138486.08607537873
1553,113089.74582113785
1554,106948.16955527142
1555,186751.98205247553
1556,118642.32657149486
1557,121926.8622404657
1558,117647.65269944229
1559,106865.62596056388
1560,135550.43977477963
1561,157219.75493393742
1562,119751.63496983907
1563,112121.58512223783
1564,171725.176243637
1565,148849.29629939268
1566,185666.84705605582
1567,103021.65518919143
1568,224223.12719537292
1569,161035.9774632785
1570,126996.29243606547
1571,135028.26782093206
1572,128818.78511181123
1573,214035.73662271065
1574,127815.94490348335
1575,194361.13449040352
1576,209035.60064314617
1577,185781.70392419788
1578,127157.31622435129
1579,147564.5120611668
1580,191046.07041500678
1581,142657.41047823714
1582,114840.44308899867
1583,283790.0756556979
1584,243491.79055627962
1585,140473.2172665
1586,80198.69882363139
1587,105185.05875077285
1588,136315.34575802705
1589,120965.94680757984
1590,131729.69057575645
1591,95963.57036338862
1592,149347.9476736997
1593,119488.39843177792
1594,122469.27235988074
1595,139793.2624997042
1596,244008.24478368962
1597,186939.84528276406
1598,190687.6939000508
1599,151593.4076977946
1600,164538.30043368417
1601,75092.37628272222
1602,89488.54025665595
1603,86838.94922238677
1604,255043.7922490525
1605,231742.60423335852
1606,172765.25298835212
1607,195431.37523295614
1608,212589.25845227914
1609,186563.30645647197
1610,155301.3506288473
1611,148733.8521864188
1612,198695.24899712962
1613,188733.66062818884
1614,126993.28778839942
1615,94011.39425274283
1616,94011.39425274283
1617,115796.28444048548
1618,115491.9000036871
1619,133776.99064629327
1620,216250.35410944992
1621,140069.36254826776
1622,146517.00489716287
1623,245113.8947161532
1624,224970.191189008
1625,126079.98660286589
1626,172588.78686451245
1627,183584.41928887123
1628,254322.41176450325
1629,164273.36744572106
1630,358047.1585546487
1631,182626.96300748884
1632,223431.79438098776
1633,163141.4793410184
1634,194220.5263846585
1635,180118.69641627936
1636,175922.99819436824
1637,198580.10130232148
1638,201424.91793654056
1639,194169.49215604694
1640,247041.1128388976
1641,183857.43316168626
1642,232420.03584809325
1643,240389.07540033592
1644,238317.04704531867
1645,189161.245721093
1646,148397.6176868247
1647,153418.12845129537
1648,139184.90210516908
1649,133773.95431235537
1650,114377.54356630938
1651,114573.90597891819
1652,105388.25531027312
1653,105207.63571895739
1654,157487.98103707985
1655,147432.07537500098
1656,165005.8542607257
1657,158029.19331702334
1658,173108.03114430167
1659,122954.92648471572
1660,151834.85085535177
1661,405443.34233475523
1662,362585.22409208975
1663,339127.0814701363
1664,451408.5461345525
1665,298122.3137119579
1666,300393.18025463866
1667,358732.84599559475
1668,298824.7342010271
1669,267932.1998071596
1670,305875.97201997705
1671,286054.62779748905
1672,407056.8610898055
1673,304730.7771996052
1674,267682.59429382044
1675,239175.44532772995
1676,233597.89839863093
1677,239602.65778391066
1678,402067.1780270138
1679,363113.85026316275
1680,317850.7522851408
1681,262281.6958182944
1682,290004.83202681947
1683,238378.91469062242
1684,195160.85492080127
1685,197503.14281316346
1686,204802.51197765005
1687,178287.95947327782
1688,210515.23269572636
1689,206541.26346563495
1690,198281.7096931471
1691,183959.29614157247
1692,239010.60774638792
1693,162516.8089253804
1694,174764.26391759797
1695,157908.9010686228
1696,257874.79330658985
1697,154507.91623673774
1698,313703.04548432754
1699,287026.6434974454
1700,244669.36157619167
1701,258690.68651573174
1702,242969.71285191755
1703,260431.30126154225
1704,267640.046786869
1705,244829.7239288606
1706,395725.588725259
1707,219059.07055273408
1708,207826.1820544243
1709,241959.01227100697
1710,229110.9431048366
1711,244420.88463360182
1712,278477.6173851232
1713,256353.2536456833
1714,220664.829057824
1715,201847.20349151266
1716,170171.74359822774
1717,164046.91786877537
1718,135703.3056778789
1719,200625.0364270035
1720,204856.84339513924
1721,161494.32556960915
1722,133020.73099429876
1723,153935.7184800969
1724,200545.04130935515
1725,232671.27756342618
1726,189932.91707275822
1727,182995.3999219196
1728,180308.5020027986
1729,143820.87802162403
1730,141590.41488404528
1731,117158.86403916759
1732,111125.41509157563
1733,115916.78332405371
1734,127089.43801918977
1735,133949.43608510893
1736,120841.07530085709
1737,266741.1028855826
1738,220852.03371334448
1739,342908.8994822769
1740,264918.66156384355
1741,209204.3353017912
1742,180467.73563912418
1743,175139.2960781821
1744,230300.14434292683
1745,213790.22032012424
1746,203031.36141341005
1747,194218.89324750684
1748,241317.3194762698
1749,162895.15810721728
1750,143299.80421656353
1751,228476.12405173382
1752,126496.77586644249
1753,165127.94492851393
1754,196958.97638504155
1755,173048.23609941476
1756,121227.55040559063
1757,111907.21518844184
1758,150169.15691078326
1759,155297.1513358435
1760,164635.1574365133
1761,150624.83364051962
1762,179443.7369790646
1763,179897.2214804007
1764,121082.24999667058
1765,182681.47724834576
1766,167329.49934621277
1767,193020.6895772275
1768,138817.02462314858
1769,160653.73678255366
1770,139731.11338847983
1771,137417.6879793579
1772,158429.68171649036
1773,150483.51833821787
1774,182850.9798667981
1775,128532.35106229696
1776,112067.37445625332
1777,112778.21406083503
1778,138668.1512460961
1779,103071.77645295321
1780,151508.36454907013
1781,133860.5501619959
1782,114263.74448733186
1783,131203.5137340074
1784,111750.07208145251
1785,124274.67719732148
1786,198790.3533181219
1787,145057.87875074954
1788,99760.08304079862
1789,106812.94811243794
1790,92469.30925061723
1791,205669.33377498068
1792,150571.2500956284
1793,145430.80237752403
1794,127605.9995619612
1795,123905.76670969343
1796,114902.23588113356
1797,118896.49761676171
1798,128175.26179507404
1799,104143.00877786412
1800,127113.68087862783
1801,131700.11299921648
1802,133463.61065364775
1803,154006.73982047805
1804,142734.95370791975
1805,137584.95334620794
1806,127821.24601524182
1807,127402.07160746331
1808,101373.98990887371
1809,94498.91413931292
1810,127490.14545469271
1811,118871.45127732767
1812,101929.85750149314
1813,112291.14470518481
1814,101257.04593212623
1815,75404.10106632665
1816,104269.89497095598
1817,130812.30727891874
1818,145710.05683519098
1819,129816.85090170603
1820,85733.75996682773
1821,124530.22692056929
1822,124612.45294493914
1823,66975.95847460795
1824,159758.24276882928
1825,133757.483374309
1826,106352.52431692257
1827,103271.82497895736
1828,137402.9392924331
1829,106122.38918605908
1830,133754.18620146808
1831,121914.13181169123
1832,121992.43024180154
1833,120064.6414600261
1834,116252.85736042069
1835,109953.91402005
1836,118891.25878079525
1837,88986.81762428551
1838,97433.10027078415
1839,111496.04575621936
1840,114679.74887644709
1841,140367.56382269345
1842,112675.3216281806
1843,137529.43191728598
1844,123661.75178664071
1845,154628.69339652223
1846,146697.45430528236
1847,178322.38557389242
1848,76508.13501651211
1849,103873.79576279943
1850,123781.21006981602
1851,150518.6387403244
1852,130001.94162363393
1853,146161.9429352771
1854,168390.8096077828
1855,158870.10554556668
1856,225485.15538129248
1857,136558.19538277076
1858,136629.70023616985
1859,117213.44425849362
1860,159580.35357449437
1861,116588.90888570351
1862,272610.519083408
1863,272610.519083408
1864,272610.519083408
1865,256214.25032146863
1866,267245.8393573511
1867,228191.1467093742
1868,279660.07354271464
1869,209778.2415282971
1870,188176.00328293315
1871,238856.2606320281
1872,199329.8614263936
1873,244164.54252989715
1874,143058.38624663412
1875,182437.3825242111
1876,197566.3121862597
1877,202477.24822099443
1878,223147.82055750335
1879,130683.39157116253
1880,127169.86621385095
1881,217117.87921741884
1882,260057.3452881881
1883,199786.19484786957
1884,211218.53670622502
1885,222169.24408954688
1886,274452.5667028505
1887,214206.45564053475
1888,240888.83148930277
1889,195914.71590839434
1890,119319.03356409336
1891,111409.62124465138
1892,107450.24743762726
1893,139982.17627181238
1894,133807.3820510891
1895,152681.68384790336
1896,126220.70626588722
1897,135982.5677838057
1898,129707.83364034371
1899,158715.4952309207
1900,139763.98406203953
1901,160902.62862369174
1902,162479.7376332857
1903,211487.03425447518
1904,166005.6516669484
1905,203503.81253095035
1906,195882.85368261702
1907,207830.7838923242
1908,117135.22348846553
1909,142991.1490797628
1910,134351.6359989127
1911,198033.9683678992
1912,303986.1114859976
1913,124881.60595210038
1914,77989.6246596014
1915,258689.3503031574
1916,69833.29343072046
1917,244409.62535767653
1918,140455.15557606533
1919,156765.2976771466
1920,178067.8280253221
1921,293727.11883955175
1922,235823.971615205
1923,221485.5427085165
1924,220084.38066646055
1925,220301.66802883617
1926,301868.08750228473
1927,137501.36485694433
1928,157605.60927194695
1929,118676.66626043704
1930,128612.58433190695
1931,141496.21635360917
1932,141020.6742560233
1933,169925.88820211703
1934,179059.03495086363
1935,168628.25115046932
1936,170159.70903652112
1937,182948.48215579323
1938,187005.3298021656
1939,251860.66282105926
1940,186520.69319338078
1941,184865.92372399455
1942,179471.18154755066
1943,205147.15851583876
1944,302903.6235277071
1945,289161.48032949975
1946,172449.63646027548
1947,267761.04707713507
1948,163904.76047635914
1949,221813.62906485266
1950,160791.48519501413
1951,258016.0956321851
1952,231094.69896515674
1953,176842.1733326208
1954,186309.8822723019
1955,130747.41908533339
1956,311606.92549881834
1957,177295.92911421676
1958,275312.9492399338
1959,155281.62353549522
1960,127339.40907158334
1961,116949.4986420936
1962,105569.1849877966
1963,105388.25531027312
1964,117451.11968613145
1965,152902.31618598092
1966,139267.613046968
1967,251011.9046091793
