Id,SalePrice
1461,125411.555
1462,156478.86
1463,182824.77
1464,185077.78
1465,201937.88
1466,172578.92
1467,167130.19
1468,158277.8
1469,195282.66
1470,120356.98
1471,195489.86
1472,98480.414
1473,99977.086
1474,150948.8
1475,129269.945
1476,363451.1
1477,249909.47
1478,288267.7
1479,272923.75
1480,511110.7
1481,327871.62
1482,208842.83
1483,163547.69
1484,170671.64
1485,174425.0
1486,190916.9
1487,319638.78
1488,242104.39
1489,193827.45
1490,200021.39
1491,194511.3
1492,97268.77
1493,186930.58
1494,297715.7
1495,299249.4
1496,223943.48
1497,185214.62
1498,160968.83
1499,160299.67
1500,140985.98
1501,166460.52
1502,149721.4
1503,271501.12
1504,250373.69
1505,227255.2
1506,186281.2
1507,231329.58
1508,195184.34
1509,163715.61
1510,144899.64
1511,142899.36
1512,169296.97
1513,145858.78
1514,171805.97
1515,195688.14
1516,162999.12
1517,158454.5
1518,146438.6
1519,213651.69
1520,133589.44
1521,135249.12
1522,176083.81
1523,112781.69
1524,120048.49
1525,123784.49
1526,121666.35
1527,107115.31
1528,138049.05
1529,147739.78
1530,166448.77
1531,104577.52
1532,101696.58
1533,137579.98
1534,119673.22
1535,156500.05
1536,106803.08
1537,72445.3
1538,163187.33
1539,206733.8
1540,85246.15
1541,143399.16
1542,142817.08
1543,205686.98
1544,73307.16
1545,104090.47
1546,125498.77
1547,126128.09
1548,126717.78
1549,107352.98
1550,137860.92
1551,124656.76
1552,138708.1
1553,148412.53
1554,120755.92
1555,163981.08
1556,76240.11
1557,101476.66
1558,94067.055
1559,86671.27
1560,135412.52
1561,124102.81
1562,130783.63
1563,119601.34
1564,156091.19
1565,143583.62
1566,244533.67
1567,77384.016
1568,219931.03
1569,131363.64
1570,139127.94
1571,131085.31
1572,148326.64
1573,241351.25
1574,113387.34
1575,220151.36
1576,205090.36
1577,181145.12
1578,144144.9
1579,138998.1
1580,201022.69
1581,145530.31
1582,127646.016
1583,333196.56
1584,232399.81
1585,140141.19
1586,77027.58
1587,102629.07
1588,145317.98
1589,96756.13
1590,134655.94
1591,99639.66
1592,117198.26
1593,127003.79
1594,120827.234
1595,112582.555
1596,223030.0
1597,186526.88
1598,211976.9
1599,186777.86
1600,184582.47
1601,64196.87
1602,113188.336
1603,87085.8
1604,272663.34
1605,252988.22
1606,163229.97
1607,173848.73
1608,200429.84
1609,184941.92
1610,141334.78
1611,138893.81
1612,157456.52
1613,156896.36
1614,124789.14
1615,87661.07
1616,73520.35
1617,95270.6
