Id,SalePrice
1461,123810.234
1462,177560.67
1463,189280.75
1464,193324.03
1465,185317.98
1466,181935.62
1467,173265.45
1468,166517.67
1469,194899.02
1470,123178.62
1471,203098.23
1472,95118.99
1473,99793.9
1474,150591.64
1475,117055.836
1476,351464.88
1477,252942.39
1478,294362.28
1479,217936.88
1480,547778.3
1481,338388.12
1482,218756.27
1483,173318.34
1484,162638.58
1485,174546.3
1486,192215.3
1487,335174.12
1488,239690.78
1489,197411.67
1490,208217.77
1491,186213.17
1492,87374.125
1493,188963.69
1494,283468.22
1495,275635.47
1496,222171.92
1497,180360.97
1498,159538.05
1499,155788.7
1500,151841.36
1501,169883.1
1502,132892.1
1503,294218.84
1504,260627.66
1505,223115.31
1506,181153.94
1507,253801.16
1508,206876.0
1509,156431.7
1510,140421.47
1511,143328.75
1512,171306.8
1513,143939.4
1514,157463.88
1515,185867.2
1516,144842.45
1517,164071.34
1518,131596.73
1519,205554.23
1520,134124.06
1521,138933.3
1522,171665.94
1523,113913.23
1524,121086.43
1525,123389.77
1526,121136.33
1527,104799.664
1528,131088.19
1529,149998.67
1530,172452.4
1531,99520.375
1532,90161.18
1533,141285.33
1534,126741.95
1535,146026.78
1536,106812.45
1537,71312.27
1538,158190.72
1539,192015.77
1540,89641.36
1541,145212.14
1542,148548.05
1543,223521.02
1544,76920.04
1545,97809.13
1546,125576.48
1547,142350.67
1548,138673.97
1549,116524.23
1550,133529.44
1551,111556.96
1552,120825.04
1553,149019.4
1554,115221.71
1555,171360.55
1556,81495.09
1557,105327.195
1558,103298.164
1559,76856.61
1560,141131.4
1561,119079.97
1562,133282.25
1563,118751.54
1564,155256.69
1565,147899.5
1566,239437.19
1567,70113.27
1568,224698.23
1569,131599.0
1570,140122.22
1571,119659.414
1572,150873.67
1573,226665.39
1574,113602.84
1575,223972.53
1576,221973.48
1577,171270.86
1578,144622.98
1579,143798.36
1580,192835.7
1581,149842.53
1582,125022.26
1583,329629.88
1584,235570.45
1585,140779.88
1586,59732.3
1587,108049.77
1588,152713.28
1589,101008.67
1590,129356.27
1591,104679.6
1592,130882.33
1593,132365.16
1594,139881.34
1595,111731.68
1596,234514.9
1597,190397.98
1598,218994.64
1599,172083.42
1600,166326.27
1601,59032.402
1602,116371.75
1603,70652.805
1604,273284.47
1605,253632.75
1606,164282.1
1607,189438.6
1608,202004.9
1609,173768.84
1610,151831.08
1611,136627.06
1612,166675.28
1613,158130.23
1614,123414.84
1615,92962.01
1616,78171.3
1617,91407.46
1618,112238.97
1619,143972.62
1620,174910.56
1621,140322.94
1622,142125.9
1623,263791.66
1624,203174.95
1625,140128.5
1626,159956.23
1627,190936.2
1628,281535.47
1629,173621.4
1630,367277.28
1631,227978.28
1632,242324.53
1633,168389.45
1634,191011.42
1635,171720.78
1636,152325.5
1637,181476.77
1638,198400.47
1639,188409.81
1640,273335.56
1641,179144.7
1642,217738.06
1643,239065.5
1644,252719.34
1645,190418.14
1646,150094.83
1647,150496.02
1648,131759.61
1649,130805.586
1650,114215.64
1651,119583.09
1652,92243.234
1653,100775.82
1654,142686.39
1655,147971.88
1656,143372.36
1657,148408.16
1658,140551.42
1659,126937.31
1660,154462.0
1661,452264.4
1662,384046.38
1663,373631.78
1664,520841.16
1665,296960.0
1666,308876.72
1667,345709.5
1668,316315.22
1669,267881.66
1670,331616.28
1671,288725.5
1672,488689.47
1673,293543.12
1674,246016.44
1675,184350.95
1676,189179.16
1677,210937.55
1678,488021.62
1679,369556.47
1680,338605.72
1681,241915.83
1682,293663.25
1683,179121.3
1684,177163.34
1685,167359.86
1686,167812.0
1687,167582.5
1688,186219.92
1689,186944.48
1690,192211.44
1691,185860.64
1692,252378.8
1693,164958.89
1694,178627.28
1695,169026.75
1696,287633.34
1697,173039.72
1698,366877.12
1699,312308.5
1700,262090.52
1701,267683.72
1702,247121.39
1703,245698.27
1704,295923.6
1705,238344.78
1706,447654.88
1707,203466.78
1708,194905.89
1709,285282.28
1710,237838.66
1711,261922.36
1712,274655.66
1713,267193.53
1714,236507.11
1715,203087.6
1716,189467.67
1717,174535.66
1718,140828.77
1719,217231.16
1720,260107.22
1721,178655.05
1722,130523.72
1723,150727.27
1724,202398.1
1725,228091.14
1726,183446.88
1727,158486.23
1728,171235.58
1729,163875.25
1730,167728.97
1731,124112.63
1732,131622.84
1733,123189.07
1734,115451.82
1735,130828.42
1736,111382.836
1737,300754.3
1738,232737.39
1739,241132.69
1740,215983.66
1741,195165.17
1742,168219.47
1743,177390.73
1744,294105.25
1745,244419.89
1746,201659.6
1747,220531.5
1748,220280.94
1749,143250.58
1750,137437.03
1751,245187.28
1752,119286.49
1753,145492.3
1754,199670.53
1755,172160.89
1756,127354.19
1757,117312.09
1758,138215.03
1759,153457.7
1760,160412.55
1761,142705.44
1762,174277.02
1763,165059.12
1764,118139.65
1765,146292.88
1766,175839.81
1767,214382.78
1768,141679.05
1769,183107.61
1770,150156.11
1771,127263.375
1772,140906.94
1773,127753.06
1774,147311.52
1775,137108.97
1776,122266.9
1777,111284.73
1778,138037.73
1779,115052.51
1780,173351.06
1781,125502.6
1782,97612.79
1783,144785.4
1784,98272.98
1785,107636.74
1786,116042.82
1787,148194.16
1788,55471.465
1789,101800.21
1790,85185.766
1791,198840.31
1792,168073.7
1793,131901.3
1794,144456.19
1795,139893.1
1796,111229.02
1797,118236.47
1798,127794.49
1799,114578.17
1800,126535.07
1801,132279.34
1802,124734.53
1803,150666.77
1804,141029.42
1805,139801.86
1806,122699.44
1807,122636.15
1808,113595.805
1809,107654.7
1810,137774.44
1811,95850.945
1812,90243.93
1813,123942.664
1814,95752.086
1815,53266.27
1816,90679.945
1817,92891.2
1818,135326.8
1819,127809.12
1820,56469.17
1821,102220.77
1822,147566.58
1823,37995.438
1824,136135.42
1825,135254.16
1826,101169.375
1827,110766.01
1828,138541.92
1829,111075.0
1830,139982.23
1831,141090.22
1832,85816.31
1833,138980.08
1834,124245.625
1835,124444.26
1836,130148.336
1837,96189.21
1838,117249.125
1839,87889.34
1840,153143.22
1841,147108.23
1842,75060.336
1843,138962.7
1844,131947.48
1845,138529.77
1846,150407.62
1847,161745.16
1848,52786.918
1849,116221.58
1850,114804.47
1851,151081.73
1852,119212.23
1853,128851.47
1854,172529.39
1855,134457.81
1856,210475.17
